Date,Team,MP
20190125,Donovan Mitchell,38.26
20190125,Rudy Gobert,36.18
20190125,Joe Ingles,32.45
20190125,Ricky Rubio,22.56
20190125,Derrick Favors,22.47
20190125,Kyle Korver,26.47
20190125,Jae Crowder,25.58
20190125,Royce O'Neale,23.06
20190125,Georges Niang,10.57
20190125,Jerryd Bayless,40.12
20190125,Andrew Wiggins,37.06
20190125,Karl-Anthony Towns,28.33
20190125,Josh Okogie,27.51
20190125,Taj Gibson,20.43
20190125,Luol Deng,21.41
20190125,Dario Saric,17.1
20190125,Anthony Tolliver,16.14
20190125,Jared Terrell,12.35
20190125,Gorgui Dieng,11.3
20190125,C.J. Williams,6.25
20190126,Jahlil Okafor,36.23
20190126,Jrue Holiday,34.18
20190126,Solomon Hill,30.06
20190126,Elfrid Payton,30.04
20190126,E'Twaun Moore,19.17
20190126,Frank Jackson,26.32
20190126,Darius Miller,25.51
20190126,Tim Frazier,15.47
20190126,Cheick Diallo,11.37
20190126,Kenrich Williams,6.0
20190126,Ian Clark,4.05
20190126,Bryn Forbes,32.17
20190126,Rudy Gay,31.52
20190126,LaMarcus Aldridge,29.14
20190126,Derrick White,27.2
20190126,Pau Gasol,22.17
20190126,Marco Belinelli,22.21
20190126,Dante Cunningham,21.4
20190126,Patty Mills,20.5
20190126,Lonnie Walker,15.14
20190126,Quincy Pondexter,8.2
20190126,Jakob Poeltl,5.44
20190126,Chimezie Metu,2.51
20190126,Justin Holiday,39.09
20190126,Mike Conley,31.44
20190126,Jaren Jackson,31.09
20190126,Marc Gasol,29.48
20190126,Jevon Carter,26.27
20190126,Bruno Caboclo,28.38
20190126,Shelvin Mack,18.28
20190126,Joakim Noah,18.12
20190126,Ivan Rabb,9.06
20190126,JaMychal Green,7.19
20190126,Bojan Bogdanovic,36.01
20190126,Darren Collison,31.55
20190126,Myles Turner,27.39
20190126,Tyreke Evans,23.45
20190126,Thaddeus Young,23.19
20190126,Domantas Sabonis,31.24
20190126,Cory Joseph,24.49
20190126,Doug McDermott,15.55
20190126,Aaron Holiday,15.48
20190126,T.J. Leaf,8.58
20190126,Kyle O'Quinn,0.27
20190126,Kyrie Irving,39.53
20190126,Al Horford,34.38
20190126,Jayson Tatum,31.2
20190126,Marcus Smart,28.48
20190126,Marcus Morris,28.45
20190126,Jaylen Brown,22.29
20190126,Gordon Hayward,22.07
20190126,Terry Rozier,18.38
20190126,Aron Baynes,9.4
20190126,Daniel Theis,3.42
20190126,Kevin Durant,39.01
20190126,Stephen Curry,38.04
20190126,Klay Thompson,34.53
20190126,Draymond Green,34.09
20190126,DeMarcus Cousins,23.16
20190126,Andre Iguodala,26.5
20190126,Kevon Looney,20.13
20190126,Shaun Livingston,14.5
20190126,Alfonzo McKinnie,8.44
20190126,Torrey Craig,34.35
20190126,Nikola Jokic,33.44
20190126,Will Barton,25.45
20190126,Gary Harris,24.3
20190126,Paul Millsap,17.1
20190126,Monte Morris,27.12
20190126,Mason Plumlee,22.02
20190126,Malik Beasley,20.18
20190126,Trey Lyles,15.51
20190126,Juan Hernangomez,12.59
20190126,Brandon Goodwin,2.57
20190126,Tyler Lydon,2.57
20190126,Ben Simmons,35.12
20190126,Corey Brewer,32.02
20190126,J.J. Redick,27.31
20190126,T.J. McConnell,27.19
20190126,Jonah Bolden,10.55
20190126,Landry Shamet,27.32
20190126,Mike Muscala,27.1
20190126,Shake Milton,20.29
20190126,Amir Johnson,19.07
20190126,Furkan Korkmaz,9.07
20190126,Haywood Highsmith,3.36
20190126,CJ McCollum,37.06
20190126,Jusuf Nurkic,33.58
20190126,Seth Curry,31.49
20190126,Maurice Harkless,31.1
20190126,Al-Farouq Aminu,30.52
20190126,Jake Layman,25.26
20190126,Zach Collins,15.07
20190126,Evan Turner,12.05
20190126,Meyers Leonard,9.23
20190126,Wade Baldwin,8.25
20190126,Nik Stauskas,4.39
20190126,Trae Young,31.58
20190126,John Collins,28.46
20190126,DeAndre' Bembry,26.04
20190126,Dewayne Dedmon,23.18
20190126,Kevin Huerter,21.08
20190126,Taurean Prince,35.4
20190126,Jeremy Lin,20.35
20190126,Omari Spellman,15.03
20190126,Vince Carter,14.35
20190126,Alex Len,13.44
20190126,Tyler Dorsey,9.09
20190127,Lauri Markkanen,38.55
20190127,Wayne Selden,37.3
20190127,Zach LaVine,36.14
20190127,Kris Dunn,34.38
20190127,Robin Lopez,26.26
20190127,Bobby Portis,19.13
20190127,Ryan Arcidiacono,15.09
20190127,Antonio Blakeney,11.46
20190127,Jabari Parker,11.26
20190127,Shaquille Harrison,8.43
20190127,Cedi Osman,38.53
20190127,Ante Zizic,35.47
20190127,Alec Burks,32.2
20190127,Rodney Hood,30.49
20190127,Collin Sexton,25.44
20190127,Matthew Dellavedova,22.16
20190127,Jordan Clarkson,21.55
20190127,Larry Nance,17.18
20190127,Deng Adel,10.34
20190127,Channing Frye,4.24
20190127,Avery Bradley,36.32
20190127,Patrick Beverley,35.55
20190127,Tobias Harris,33.16
20190127,Shai Gilgeous-Alexander,31.14
20190127,Marcin Gortat,13.35
20190127,Montrezl Harrell,29.23
20190127,Lou Williams,27.29
20190127,Mike Scott,13.59
20190127,Jerome Robinson,12.05
20190127,Johnathan Motley,5.47
